fragment_100,AL360015.25,100.000,100,0,0,1,100,9052,8953,1.33e-41,181
fragment_99,AL360015.25,100.000,99,0,0,1,99,9052,8954,4.57e-41,179
fragment_98,AL360015.25,100.000,98,0,0,1,98,9052,8955,1.57e-40,178
fragment_97,AL360015.25,100.000,97,0,0,1,97,9052,8956,5.38e-40,176
fragment_96,AL360015.25,100.000,96,0,0,1,96,9052,8957,1.85e-39,174
fragment_95,AL360015.25,100.000,95,0,0,1,95,9052,8958,6.34e-39,172
fragment_94,AL360015.25,100.000,94,0,0,1,94,9052,8959,2.17e-38,170
fragment_93,AL360015.25,100.000,93,0,0,1,93,9052,8960,7.46e-38,168
fragment_92,AL360015.25,100.000,92,0,0,1,92,9052,8961,2.56e-37,167
fragment_91,AL360015.25,100.000,91,0,0,1,91,9052,8962,8.76e-37,165
fragment_90,AL360015.25,100.000,90,0,0,1,90,9052,8963,3.00e-36,163
fragment_89,AL360015.25,100.000,89,0,0,1,89,9052,8964,1.03e-35,161
fragment_88,AL360015.25,100.000,88,0,0,1,88,9052,8965,3.52e-35,159
fragment_87,AL360015.25,100.000,87,0,0,1,87,9052,8966,1.20e-34,158
fragment_86,AL360015.25,100.000,86,0,0,1,86,9052,8967,4.12e-34,156
fragment_85,AL360015.25,100.000,85,0,0,1,85,9052,8968,1.41e-33,154
fragment_84,AL360015.25,100.000,84,0,0,1,84,9052,8969,4.81e-33,152
fragment_83,AL360015.25,100.000,83,0,0,1,83,9052,8970,1.64e-32,150
fragment_82,AL360015.25,100.000,82,0,0,1,82,9052,8971,5.61e-32,149
fragment_81,AL360015.25,100.000,81,0,0,1,81,9052,8972,1.92e-31,147
fragment_80,AL360015.25,100.000,80,0,0,1,80,9052,8973,6.53e-31,145
fragment_79,AL360015.25,100.000,79,0,0,1,79,9052,8974,2.23e-30,143
fragment_78,AL360015.25,100.000,78,0,0,1,78,9052,8975,7.77e-30,141
fragment_77,AL360015.25,100.000,77,0,0,1,77,9052,8976,2.65e-29,140
fragment_76,AL360015.25,100.000,76,0,0,1,76,9052,8977,9.02e-29,138
fragment_75,AL360015.25,100.000,75,0,0,1,75,9052,8978,3.07e-28,136
fragment_74,AL360015.25,100.000,74,0,0,1,74,9052,8979,1.04e-27,134
fragment_73,AL360015.25,100.000,73,0,0,1,73,9052,8980,3.55e-27,132
fragment_72,AL360015.25,100.000,72,0,0,1,72,9052,8981,1.20e-26,131
fragment_71,AL360015.25,100.000,71,0,0,1,71,9052,8982,4.09e-26,129
